school_id,member_id,member_group
M291,665881,NT
M291,676937,NT
M291,677376,NT
M291,677689,NT
M291,679399,NT
M291,691451,NT
M291,698241,NT
M291,709367,NT
M291,715472,NT
M291,717829,NT
M291,722123,PDO
M291,726314,NT
M291,729187,NT
M291,729561,NT
M291,730605,NT
M291,731483,NT
M291,737408,NT
M291,740993,NT
M291,751083,NT
M291,751244,NT
M291,752971,NP
M291,757949,PDO
M291,760400,PDO
M291,764335,NP
M291,766794,PDO
M291,772536,NT
M291,773488,NT
M291,773897,NT
M291,773928,NT
M291,776169,NT
M291,776371,NT
M291,776758,NT
M291,776761,NT
M291,776766,NT
M291,777445,HG
M291,778267,NT
M291,783733,NP
M291,794043,NT
M291,838488,NT
M291,839048,NT
M291,839394,NT
M291,839650,NT
M291,839719,NT
M291,848531,NT
M291,850359,NP
M291,865503,NT
M291,865556,NT
M291,866752,PDO
M291,867638,NT
M291,867965,NT
M291,868037,NT
M291,868218,NT
M291,868223,NT
M291,868266,NT
M291,868437,PS
M291,884922,PDO
M291,893013,NT
M291,896966,NT
M291,899919,NT
M291,901873,NT
M291,909050,NT
M291,912941,NT
M291,914275,NT
M291,914570,NT
M291,914576,PS
M291,916659,NT
M291,917821,NT
M291,930104,NT
M291,930364,NT
M291,930693,PDO
M291,931031,PDO
M291,931824,NT
M291,933992,PS
M291,934865,PDO
M291,935306,NT
M291,938344,NT
M291,938498,NT
M291,940028,NT
M291,941913,NT
M291,942039,NP
M291,947009,NT
M291,947469,NP
M291,952693,NP
M291,956938,PDO
M291,957973,NT
M291,959745,NT
M291,960245,NT
M291,961312,NT
M291,965028,NP
M291,969286,PDO
M291,973069,NT
M291,973598,NP
M291,973668,NT
M291,976373,PDO
M291,978151,NP
M291,983418,NT
M291,984234,NP
M291,985330,PDO
M292,3711,RT
M292,8877,RT
M292,22320,RT
M292,37973,NT
M292,52371,RT
M292,69185,RT
M292,111307,RT
M292,116910,PDO
M292,130641,RT
M292,153808,NT
M292,158593,PS
M292,158904,RT
M292,178391,PS
M292,184496,NT
M292,184823,NP
M292,210559,NT
M292,369812,NT
M292,374480,RT
M292,375530,NT
M292,379344,PDO
M292,441357,NT
M292,448667,NT
M292,455900,NT
M292,457211,NT
M292,458347,NT
M292,459048,NT
M292,461163,PDO
M292,467341,NT
M292,482414,NT
M292,483741,NT
M292,485620,PS
M292,499351,NT
M292,499355,NT
M292,500156,PDO
M292,500280,PS
M292,502561,PS
M292,528674,NP
M292,529948,PDO
M292,529959,PDO
M292,530425,PDO
M292,531129,NP
M292,535732,NP
M292,536304,NT
M292,536446,PDO
M292,538954,PDO
M292,542188,PS
M292,542231,NT
M292,542288,NT
M292,543686,NT
M292,544500,NT
M292,544622,NT
M292,545453,NT
M292,545550,NT
M292,552653,NP
M292,553602,NT
M292,558975,NT
M292,561446,PDO
M292,561520,NT
M292,572481,NT
M292,572904,NT
M292,572982,NT
M292,573322,NT
M292,573344,NT
M292,573490,NT
M292,573867,NT
M292,625480,NT
M292,625532,NT
M292,632192,NP
M292,640721,PS
M292,641835,PDO
M292,642849,PDO
M292,646171,NT
M292,647179,NT
M292,647314,NT
M292,647750,NT
M292,647905,NT
M292,652635,PDO
M292,652640,PDO
M292,653311,PDF
M292,659580,PDO
M292,660399,PDO
M292,664822,PS
M292,669462,NT
M292,669955,PDO
M292,671473,PDO
M292,677811,NT
M292,680924,NP
M292,683779,PDO
M292,685356,NT
M292,691856,NT
M292,704098,PDO
M292,713481,NT
M292,726368,NT
M292,742126,NT
M292,748406,NT
M292,748498,NT
M292,773748,NT
M292,775104,NT
M292,777550,NT
M292,790279,NT
M292,839860,NT
M292,862571,NT
M292,865723,NT
M292,893703,NT
M292,894260,NT
M292,907929,NP
M292,913509,NT
M292,921280,PDO
M292,925490,NT
M292,930668,NT
M292,936869,NT
M292,939110,NT
M292,944321,NP
M292,944622,NT
M292,946434,NP
M292,946525,NP
M292,957928,PS
M292,960947,NT
M292,972389,NT
M293,20918,NT
M293,27907,NT
M293,28988,RT
M293,35062,PDO
M293,41383,RT
M293,41657,PDO
M293,41943,NP
M293,51118,NT
M293,52857,NT
M293,55855,RT
M293,100856,RT
M293,109864,NP
M293,110183,NP
M293,110722,RT
M293,157267,NT
M293,178584,PS
M293,196813,NP
M293,210859,NP
M293,213653,NT
M293,215164,NT
M293,388154,NP
M293,433652,RT
M293,436924,NT
M293,439409,NP
M293,439595,NT
M293,461268,NT
M293,463496,NT
M293,469723,NT
M293,473092,NT
M293,479827,NT
M293,482157,NT
M293,485424,NT
M293,486060,NT
M293,489964,NT
M293,496175,NT
M293,496455,PDO
M293,513554,NT
M293,513660,NT
M293,517504,NT
M293,517614,PS
M293,518863,NT
M293,518916,NT
M293,527134,NT
M293,535746,NT
M293,541255,NT
M293,543275,NT
M293,543871,PS
M293,544256,NT
M293,544936,NT
M293,545241,NT
M293,545356,NT
M293,556093,NT
M293,558638,PDO
M293,561624,NT
M293,564349,PDF
M293,567897,NT
M293,570564,RT
M293,571359,NT
M293,571510,PS
M293,574014,NT
M293,574071,NT
M293,627271,NT
M293,630049,NT
M293,636746,NT
M293,643939,PDO
M293,645848,NT
M293,646266,NT
M293,646484,NT
M293,646558,NT
M293,646809,NT
M293,647171,PS
M293,647897,NT
M293,660356,PDO
M293,663454,NT
M293,666628,NT
M293,667876,NT
M293,668025,NT
M293,678789,PS
M293,680231,NT
M293,680271,NT
M293,682308,PS
M293,687695,NT
M293,690697,NT
M293,697033,PDO
M293,707695,PS
M293,724855,NT
M293,729418,NT
M293,732923,NT
M293,742114,NT
M293,775239,NT
M293,777970,NT
M293,794660,NP
M293,840651,NT
M293,852553,NT
M293,864860,NT
M293,864933,NT
M293,866263,NT
M293,866493,NT
M293,867057,NT
M293,870061,NT
M293,885088,NT
M293,901824,HG
M293,903308,NT
M293,913861,NT
M293,914531,NT
M293,916155,NP
M293,919663,PDO
M293,926504,NT
M293,927798,NT
M293,929607,NT
M293,930684,NT
M293,932054,PDO
M293,932132,NT
M293,932552,NT
M293,935110,PDO
M293,935231,PDO
M293,942467,NP
M293,943353,NP
M293,945122,NP
M293,946572,NT
M293,952399,NT
M293,952963,NP
M293,957661,PS
M293,958772,NT
M293,959554,NT
M293,959962,NT
M293,962610,PDO
M293,964099,NP
M293,969349,PDO
M293,970653,PDO
M293,977432,PDO
M293,979199,NP
M293,981390,NP
M293,981580,NT
M294,25790,RT
M294,33486,RT
M294,117409,PDF
M294,135415,NT
M294,135666,NP
M294,147586,RT
M294,149304,RT
M294,156111,NT
M294,171467,NT
M294,171956,NT
M294,199207,NT
M294,369249,NT
M294,396001,NT
M294,435450,PDF
M294,445899,PDO
M294,456450,NT
M294,462008,NT
M294,478505,NT
M294,494950,NT
M294,496991,NT
M294,500915,NT
M294,501087,NT
M294,501182,PS
M294,501258,NT
M294,501844,NT
M294,506673,NT
M294,513286,NT
M294,517998,NT
M294,518703,NT
M294,518939,NT
M294,521000,NT
M294,522115,NT
M294,522881,NT
M294,525191,PDF
M294,527096,NT
M294,527175,NT
M294,541454,NT
M294,542428,NT
M294,542620,NT
M294,543208,NT
M294,544143,NT
M294,544385,NT
M294,550804,NT
M294,566957,NT
M294,569433,NT
M294,571038,NT
M294,573448,NT
M294,573506,NT
M294,573831,NT
M294,573889,NT
M294,625101,PDO
M294,647326,NT
M294,659162,PDO
M294,663751,NT
M294,665583,PDO
M294,665947,NT
M294,667235,NT
M294,668384,PDO
M294,677434,NT
M294,686879,PDO
M294,691179,NT
M294,692324,NT
M294,694794,PDO
M294,727172,NT
M294,727483,NT
M294,727609,NT
M294,729503,NT
M294,741671,NT
M294,747104,PDO
M294,751789,NT
M294,765498,PDO
M294,771829,PDO
M294,776626,NT
M294,783359,PS
M294,793552,PDO
M294,840180,NT
M294,843419,NT
M294,844854,NT
M294,855130,PDO
M294,868232,PS
M294,894283,NT
M294,931103,PS
M294,936852,NT
M294,937131,NT
M294,940128,NT
M294,951400,NP
M294,958837,NT
M294,960321,NT
M294,972223,NT
M294,973057,NT
M296,6175,NP
M296,34802,NT
M296,37466,NP
M296,40261,NT
M296,61379,RT
M296,104930,RT
M296,118259,RT
M296,122422,NT
M296,123655,RT
M296,153129,NT
M296,156643,RT
M296,156924,NT
M296,169645,NT
M296,198028,NT
M296,366471,PDO
M296,368063,NT
M296,368953,NT
M296,374012,PS
M296,385375,NT
M296,391121,NT
M296,433600,NT
M296,442850,PDO
M296,452738,NT
M296,458188,NT
M296,460491,NT
M296,477563,PS
M296,482131,NT
M296,483761,NT
M296,491770,NT
M296,493502,NT
M296,497844,NT
M296,497920,NT
M296,500717,PS
M296,500803,NT
M296,500906,NT
M296,513460,PS
M296,517393,NT
M296,522290,NT
M296,533703,NT
M296,537392,PDO
M296,540175,NT
M296,542687,NT
M296,544879,NT
M296,552570,NT
M296,564449,NT
M296,569744,NT
M296,571514,NT
M296,572214,NT
M296,636505,PS
M296,639362,NT
M296,644997,NT
M296,645749,PS
M296,647508,NT
M296,653120,PS
M296,653121,PS
M296,660408,PDO
M296,667200,RT
M296,676223,PDO
M296,677840,NT
M296,692509,NT
M296,693296,NT
M296,708197,NT
M296,711709,NT
M296,727162,NT
M296,736345,NT
M296,778045,NT
M296,790299,NT
M296,836741,NT
M296,839611,NT
M296,867903,PDF
M296,868251,NT
M296,870282,NT
M296,884861,NT
M296,959183,NT
M296,965907,PDO
M297,11341,NT
M297,66751,NT
M297,140382,RT
M297,157497,NT
M297,157997,PDF
M297,176331,NT
M297,207600,NT
M297,384489,NT
M297,388000,NT
M297,472573,NP
M297,473120,NT
M297,485243,NT
M297,494196,PDO
M297,500501,NT
M297,526692,NT
M297,542309,NT
M297,543566,NT
M297,558794,NT
M297,559502,NT
M297,559539,PS
M297,633633,PDO
M297,635596,NP
M297,636333,NP
M297,636455,NT
M297,647215,NT
M297,677146,NT
M297,677479,NT
M297,678270,NT
M297,680995,NT
M297,691456,NT
M297,692296,NT
M297,704839,NP
M297,708300,NT
M297,708838,NT
M297,725766,NT
M297,727793,NT
M297,727898,NT
M297,729244,NT
M297,730516,NT
M297,745543,NT
M297,745754,NP
M297,751519,NT
M297,751928,NT
M297,752876,NP
M297,755124,NP
M297,765235,NT
M297,774162,NT
M297,775326,NT
M297,778737,NP
M297,840567,NT
M297,864614,PDO
M297,868208,NT
M297,870011,NT
M297,880834,NT
M297,894020,NT
M297,894188,NT
M297,912490,NT
M297,914404,NT
M297,922308,NT
M297,924279,PDO
M297,925450,NT
M297,930698,PDO
M297,932756,PS
M297,934318,NT
M297,938995,NT
M297,940203,NT
M297,940610,PDO
M297,943741,NP
M297,945195,NP
M297,945408,NP
M297,947443,NT
M297,948609,PDO
M297,948682,PDO
M297,956790,PDO
M297,957927,PDO
M297,974023,NT
M297,975414,PDO
M297,976856,NP
M297,987253,PDO
M298,4085,NT
M298,33788,NT
M298,40379,NT
M298,116086,PDO
M298,119342,RT
M298,120673,RT
M298,158206,RT
M298,198004,RT
M298,375945,NT
M298,436619,NT
M298,442803,NP
M298,455221,NT
M298,456549,NT
M298,460171,NT
M298,460186,PDO
M298,463600,NT
M298,464767,PS
M298,476188,NT
M298,480587,NT
M298,480851,NT
M298,482471,NT
M298,484036,NT
M298,490404,NT
M298,496756,PS
M298,496955,NT
M298,497231,NT
M298,498586,NT
M298,499315,RT
M298,500360,NT
M298,500840,PS
M298,500897,NT
M298,500995,NT
M298,502020,NT
M298,511540,NT
M298,515194,PDO
M298,516855,PDO
M298,517134,NT
M298,517216,NT
M298,517501,NT
M298,517507,NT
M298,517508,PDF
M298,517805,NT
M298,518197,NT
M298,519070,NT
M298,519093,PDO
M298,519745,NT
M298,520324,NT
M298,520790,NT
M298,523918,RT
M298,539396,PS
M298,539656,NT
M298,539682,NT
M298,541666,NT
M298,542460,NT
M298,543727,NT
M298,544861,NT
M298,548621,NT
M298,554563,NT
M298,559594,PDO
M298,564027,NP
M298,571155,NT
M298,641838,PDO
M298,666719,NT
M298,678893,NT
M298,691004,NT
M298,707818,NT
M298,719176,NT
M298,726042,NT
M298,727896,NT
M298,729306,NT
M298,748044,NT
M298,749392,NT
M298,750577,NT
M298,752921,NP
M298,762025,NT
M298,763085,NT
M298,772139,NT
M298,773626,NT
M298,779564,NP
M298,780126,NP
M298,786226,PDO
M298,788786,NT
M298,837453,NT
M298,838693,NT
M298,840148,NT
M298,843353,NT
M298,851198,NT
M298,858959,NT
M298,866969,NT
M298,874426,PDO
M298,887776,NT
M298,891571,NT
M298,903275,PS
M298,913103,NT
M298,913439,NT
M298,914589,NT
M298,926277,NT
M298,926660,PS
M298,930021,NT
M298,930484,NT
M298,931154,PDO
M298,932247,PDO
M298,932495,NT
M298,935292,PDO
M298,935669,NT
M298,938670,NT
M298,939078,NT
M298,947003,NT
M298,953249,NT
M298,953611,NT
M298,956390,NT
M298,956908,PDO
M298,957302,NT
M298,959956,NT
M298,962513,PS
M298,972368,NT
M298,982429,NT
M298,983353,PDO
M299,21588,PDO
M299,51091,RT
M299,76516,RT
M299,78173,RT
M299,78323,PS
M299,142101,RT
M299,144140,RT
M299,171045,NT
M299,459970,NT
M299,479268,NT
M299,479727,RT
M299,480806,NT
M299,481897,NT
M299,497156,NT
M299,504171,NT
M299,505457,RT
M299,518230,NT
M299,521709,PS
M299,540873,RT
M299,545194,NT
M299,554214,NP
M299,554769,PDO
M299,569707,NT
M299,570783,NT
M299,573709,NT
M299,625550,NT
M299,625578,NT
M299,645161,NT
M299,646040,NT
M299,646843,NT
M299,646994,NT
M299,647485,NT
M299,651265,NP
M299,666627,NT
M299,692054,NT
M299,693230,PS
M299,697081,NT
M299,700477,PDO
M299,704157,NT
M299,705327,NT
M299,711002,NT
M299,725604,NT
M299,727815,PS
M299,776574,PS
M299,839594,NT
M299,839648,NT
M299,848480,PDF
M299,893348,PDO
M299,894130,NT
M300,14992,NT
M300,24684,NT
M300,43537,NT
M300,44919,RT
M300,73021,NT
M300,215263,PS
M300,368182,PS
M300,406703,RT
M300,439815,NT
M300,441308,NT
M300,446269,NT
M300,449412,RT
M300,461361,NT
M300,490674,NT
M300,496062,NT
M300,498737,NT
M300,517269,NT
M300,517925,NT
M300,517928,NT
M300,518147,NT
M300,521933,NT
M300,522147,NT
M300,527153,RT
M300,528539,NT
M300,541487,NT
M300,542162,PDO
M300,542176,NT
M300,569860,PS
M300,573482,NT
M300,631079,NP
M300,635506,NP
M300,636997,NT
M300,646873,NT
M300,664048,NT
M300,667282,NT
M300,668056,NT
M300,669148,NT
M300,675396,NT
M300,675983,NT
M300,681271,PDO
M300,685297,NP
M300,689878,NT
M300,692221,NT
M300,707770,NT
M300,707817,NT
M300,708885,NT
M300,722973,NT
M300,726651,NT
M300,744039,NT
M300,749723,NT
M300,750262,NT
M300,751078,NT
M300,773854,NT
M300,774213,NT
M300,774301,NT
M300,776905,NT
M300,782131,NT
M300,786634,NP
M300,795951,NT
M300,840018,NT
M300,840276,NT
M300,857218,NT
M300,874318,NT
M300,892882,NT
M300,893851,NT
M300,924284,NT
M300,932605,NT
M300,935624,NT
M300,938290,NT
M300,960038,NT
M300,982976,NT
M301,145937,RT
M301,159594,RT
M301,192612,NT
M301,491437,NT
M301,548300,NT
M301,564391,PDO
M301,567875,PDO
M301,574082,NT
M301,626716,NT
M301,639338,PDO
M301,646828,NT
M301,681690,NT
M301,694819,NT
M301,725780,PS
M301,755163,NT
M302,30419,RT
M302,42785,PS
M302,74197,NT
M302,203991,PS
M302,213048,PDO
M302,369320,NT
M302,434606,PS
M302,437666,PDO
M302,458525,NT
M302,481923,NT
M302,491673,NT
M302,513515,NT
M302,515363,NT
M302,518603,PS
M302,518752,NT
M302,521315,NT
M302,521467,NT
M302,521919,NT
M302,522507,NT
M302,536259,PDO
M302,540683,NT
M302,541230,NT
M302,544279,NT
M302,545462,NT
M302,548897,NT
M302,564269,PDO
M302,566232,PDO
M302,571894,NT
M302,639346,PDO
M302,644609,NT
M302,647195,NT
M302,650980,PDO
M302,709856,PS
M302,723674,NP
M302,730578,NT
M302,730591,NT
M302,750942,PDO
M302,764656,NT
M302,791630,NT
M302,857672,PDO
M302,860909,PDO
M302,884383,NP
M303,13168,NT
M303,21220,NT
M303,106034,NT
M303,114204,NT
M303,162789,PDO
M303,174825,NT
M303,195974,NT
M303,196017,NT
M303,383988,NT
M303,433720,NT
M303,434974,NT
M303,435286,PDF
M303,443310,NT
M303,452780,NT
M303,474788,NT
M303,479637,NT
M303,479854,NT
M303,482034,NT
M303,499706,RT
M303,500832,NT
M303,507327,NT
M303,511192,NT
M303,517780,NT
M303,518080,NT
M303,518081,NT
M303,520495,NT
M303,521235,NT
M303,521807,NT
M303,521985,NT
M303,523650,NT
M303,524535,NT
M303,527083,NT
M303,541217,NT
M303,541406,NT
M303,541425,NT
M303,541750,NT
M303,543591,NT
M303,544220,NT
M303,549637,NT
M303,559723,PDO
M303,569710,NT
M303,569711,NT
M303,569757,NT
M303,570094,NT
M303,570293,NT
M303,570473,NT
M303,570526,NT
M303,570882,NT
M303,572328,NT
M303,573203,NT
M303,574268,PS
M303,634346,PDO
M303,635716,NT
M303,645640,NT
M303,647742,NT
M303,647773,NT
M303,647829,NT
M303,648855,NT
M303,649161,NT
M303,660386,NT
M303,663261,NT
M303,664047,NT
M303,664153,NT
M303,665097,NT
M303,678274,NT
M303,692813,NT
M303,693140,NT
M303,693346,NT
M303,709989,NT
M303,711120,NT
M303,711177,NT
M303,727296,NT
M303,741607,NP
M303,749271,NT
M303,749380,NT
M303,751484,NT
M303,751551,NT
M303,753676,NT
M303,759123,NT
M303,763963,NT
M303,765922,NT
M303,774029,NT
M303,774458,NT
M303,774718,NT
M303,776464,NT
M303,779352,NP
M303,783819,NT
M303,783854,NT
M303,837528,NT
M303,838972,NT
M303,839291,NT
M303,840166,NT
M303,843858,NP
M303,846154,NT
M303,860178,NT
M303,864780,NT
M303,865227,NT
M303,865507,NT
M303,865524,NT
M303,865814,NT
M303,867023,NT
M303,867432,NT
M303,868183,NT
M303,870197,NT
M303,873018,PDO
M303,879471,NT
M303,883700,NT
M303,893500,NT
M303,895118,NT
M303,916308,NP
M303,918133,NT
M303,918218,NT
M303,920846,NT
M303,931933,NT
M303,937205,NT
M303,939164,NT
M303,941206,PDO
M303,953399,PDO
M303,960114,NT
M303,960936,NT
M303,964038,PDO
M304,2306,NT
M304,2369,RT
M304,10929,NP
M304,14972,NT
M304,33100,PDO
M304,36417,RT
M304,50825,NT
M304,68100,NT
M304,86598,RT
M304,92792,PS
M304,101404,RT
M304,116079,RT
M304,138943,RT
M304,144227,RT
M304,146169,RT
M304,147914,PDO
M304,153951,RT
M304,155442,NT
M304,159386,RT
M304,170130,NT
M304,170582,PDO
M304,172686,NT
M304,173438,NT
M304,174420,RT
M304,178164,NT
M304,178587,NT
M304,189401,NT
M304,196984,NP
M304,215173,RT
M304,237282,PDF
M304,385791,NT
M304,427382,RT
M304,434371,PDO
M304,459973,PS
M304,476430,NT
M304,476431,NT
M304,477978,NT
M304,480591,NT
M304,481796,PS
M304,493924,NT
M304,499511,PS
M304,509023,NT
M304,511079,NP
M304,513662,NT
M304,513783,NP
M304,516659,NT
M304,517842,NT
M304,520973,NT
M304,542112,NT
M304,542847,NT
M304,543169,NT
M304,543468,NT
M304,544093,NT
M304,544347,NT
M304,570303,NT
M304,572664,NT
M304,573850,NT
M304,573872,NT
M304,625676,NT
M304,633681,PDO
M304,633804,NP
M304,646030,NT
M304,677476,NT
M304,694511,NT
M304,695446,NT
M304,695878,NT
M304,702688,NT
M304,706065,NP
M304,708587,NT
M304,710045,NT
M304,713171,NT
M304,714600,NT
M304,726866,NT
M304,736447,NT
M304,749161,NT
M304,750801,NT
M304,768030,NP
M304,776474,NT
M304,792336,NP
M304,837434,NT
M304,837618,NT
M304,840387,NT
M304,842744,NP
M304,843182,NT
M304,867586,NT
M304,882410,NP
M304,892539,NT
M304,912102,NT
M304,913091,NT
M304,914757,NT
M304,921319,NT
M304,924245,PDO
M304,929880,NT
M304,929993,NT
M304,930877,NT
M304,932083,PDO
M304,932251,NT
M304,936879,NT
M304,936909,NT
M304,942710,NT
M304,943389,NP
M304,947750,NP
M304,947852,NP
M304,947913,NP
M304,948647,PS
M304,948794,NT
M304,949766,NP
M304,959049,NT
M304,963151,NT
M304,971950,NT
M304,982994,NT
M305,535,RT
M305,29768,NP
M305,61583,NT
M305,87401,NT
M305,175352,RT
M305,178357,NT
M305,186580,NT
M305,200769,NT
M305,372293,NT
M305,374304,NT
M305,384336,PDO
M305,441797,NP
M305,463568,NT
M305,463860,NT
M305,476374,NT
M305,478339,PS
M305,479914,NT
M305,480724,NT
M305,510178,NT
M305,522166,NT
M305,523313,NT
M305,541637,NT
M305,545468,PS
M305,566923,NP
M305,571427,NT
M305,572487,NT
M305,574072,NT
M305,636444,NT
M305,646756,NT
M305,649138,NT
M305,659586,PDO
M305,671440,NT
M305,673503,NT
M305,677837,NT
M305,678127,NT
M305,684803,NT
M305,685279,NP
M305,694581,NT
M305,694584,NT
M305,694709,NT
M305,695886,NP
M305,707508,NT
M305,709510,NT
M305,713727,NT
M305,714608,NT
M305,715684,NT
M305,717750,PS
M305,749412,NT
M305,751615,NT
M305,751640,PDF
M305,751759,NT
M305,758256,PDF
M305,776756,NT
M305,776825,NT
M305,778574,NT
M305,780785,NT
M305,783093,NT
M305,837406,NT
M305,837412,NT
M305,837872,NT
M305,838723,NT
M305,838837,NT
M305,839516,NT
M305,840697,NT
M305,843152,PDF
M305,858977,PDO
M305,865777,NT
M305,866050,NT
M305,867409,NT
M305,867971,NT
M305,883146,NP
M305,892354,NT
M305,893017,NT
M305,893419,NT
M305,893754,NT
M305,894038,NT
M305,897026,NT
M305,913055,NT
M305,914446,NT
M305,914720,NT
M305,927460,NP
M305,929825,NT
M305,946928,NT
M305,959863,NT
M305,962575,NT
M305,971760,NT
M305,972008,NT
M305,972824,NT
M305,973738,NT
M307,33735,NP
M307,88859,RT
M307,104293,RT
M307,183779,NP
M307,207520,NT
M307,210869,NP
M307,215419,PDO
M307,437739,NT
M307,449671,NT
M307,456986,NT
M307,457388,NT
M307,459951,NT
M307,470294,PDO
M307,478612,NT
M307,479472,NT
M307,479962,NT
M307,482502,PS
M307,486535,NT
M307,487033,NT
M307,498594,NT
M307,501313,NT
M307,506112,PS
M307,516231,NT
M307,520803,PS
M307,520993,NT
M307,522131,NT
M307,523825,NT
M307,543458,NT
M307,543674,NT
M307,546324,NT
M307,549002,NT
M307,558131,NT
M307,561616,PDO
M307,564163,PDO
M307,571771,PDO
M307,625165,NT
M307,633666,NT
M307,635661,NT
M307,644237,NT
M307,645151,NT
M307,645870,NT
M307,647222,NT
M307,651515,PDO
M307,655543,PS
M307,658867,NT
M307,659582,PDO
M307,664193,NT
M307,677645,NT
M307,685998,PDO
M307,695447,PDO
M307,707715,NT
M307,708181,NT
M307,721447,NP
M307,726137,NT
M307,727627,NT
M307,738446,NP
M307,740195,NT
M307,742770,NP
M307,743750,NT
M307,749162,NT
M307,751553,NT
M307,751645,NT
M307,751825,NT
M307,762056,PS
M307,764646,NT
M307,774963,NT
M307,775121,NT
M307,775864,NT
M307,784299,NP
M307,787801,PDO
M307,794270,NT
M307,837908,NT
M307,838129,NT
M307,841714,HG
M307,843365,NT
M307,851088,NP
M307,855734,NT
M307,859615,NT
M307,864747,NT
M307,867211,NT
M307,886807,NT
M307,887603,NT
M307,892011,NT
M307,892343,NT
M307,894284,NT
M307,915887,NT
M307,916361,NP
M307,917721,NT
M307,928405,NT
M307,932055,PDO
M307,937505,NT
M307,938315,NT
M307,939241,NT
M307,941003,NT
M307,941012,NT
M307,944234,NT
M307,944934,NT
M307,945105,NP
M307,945806,NP
M307,945906,NP
M307,946566,NT
M307,947690,NP
M307,947720,NP
M307,948185,NP
M307,948603,PDO
M307,956823,PDO
M307,959104,NT
M307,960185,NT
M307,960401,NT
M307,965003,NP
M307,969060,NP
M307,969105,NP
M307,972208,NT
M307,974962,NP
M307,979314,NT
M307,979584,NP
M307,981820,PDO
M307,982153,NP
M308,27699,NT
M308,41795,NP
M308,51158,NT
M308,96090,RT
M308,96526,NT
M308,109054,RT
M308,145970,RT
M308,154246,NT
M308,154917,RT
M308,177923,NP
M308,191076,NT
M308,207304,NT
M308,367656,NT
M308,376064,RT
M308,439507,NT
M308,441593,NT
M308,457355,NT
M308,458644,NT
M308,460104,NT
M308,478735,RT
M308,492697,NT
M308,499848,NT
M308,501226,NT
M308,505448,NT
M308,515236,PS
M308,519220,NT
M308,520213,RT
M308,521412,NT
M308,525259,PS
M308,532340,NP
M308,542986,NT
M308,544138,NT
M308,544142,NT
M308,544464,NT
M308,545276,NT
M308,551538,NP
M308,568004,NP
M308,569709,NT
M308,570456,PS
M308,571934,NT
M308,573287,NT
M308,574481,NT
M308,627045,PDO
M308,631549,PDF
M308,632778,PS
M308,635294,PS
M308,639099,NP
M308,640010,NP
M308,642566,NT
M308,646458,NT
M308,646660,NT
M308,653128,PS
M308,664305,NT
M308,664913,NT
M308,674954,PDO
M308,681198,NT
M308,688482,NT
M308,701112,NP
M308,702302,NP
M308,704575,NT
M308,708357,NT
M308,708632,NT
M308,709990,NT
M308,725468,NT
M308,725469,PS
M308,729555,NT
M308,737780,NT
M308,744311,NP
M308,748910,NT
M308,749314,NT
M308,769637,NP
M308,776499,NT
M308,776667,NT
M308,837836,NT
M308,839854,NT
M308,840377,NT
M308,865484,NT
M308,867849,NT
M308,878805,NT
M308,894010,NT
M308,894014,NT
M308,894958,NP
M308,913530,PS
M308,916455,NT
M308,920645,NT
M308,925009,NT
M308,929570,NT
M308,935280,NT
M308,938638,NT
M308,939870,NT
M308,944553,NT
M308,952544,PDO
M308,961994,NT
M308,973046,NT
M308,973740,NT
M308,979104,NP
M309,8686,RT
M309,18392,RT
M309,22371,PS
M309,36597,LOA
M309,155277,RT
M309,159213,NT
M309,196215,NT
M309,359242,PDO
M309,377794,NT
M309,381465,PDO
M309,385934,NT
M309,438007,PS
M309,440912,NT
M309,480270,PS
M310,16221,NT
M310,58063,NT
M310,62953,NT
M310,144791,RT
M310,383527,RT
M310,484514,NT
M310,499471,PS
M310,518890,NT
M310,523956,NT
M310,638080,NT
M310,644472,NT
M310,644842,NT
M310,663827,NT
M310,681012,NT
M310,709441,NT
M310,866463,NT
M310,893462,NT
M310,899507,NT
M310,937021,NT
M310,946607,NT
M311,4138,RT
M311,9425,PDO
M311,11487,NP
M311,17572,NP
M311,22679,NT
M311,32956,RT
M311,49673,RT
M311,68686,RT
M311,71505,NT
M311,72272,RT
M311,87079,PS
M311,112602,NP
M311,112753,RT
M311,115963,RT
M311,120336,RT
M311,135377,NT
M311,160629,RT
M311,161244,RT
M311,161539,RT
M311,161761,RT
M311,161789,RT
M311,161994,NP
M311,172662,NT
M311,178638,NT
M311,184923,PS
M311,196467,RT
M311,197278,NT
M311,198636,HG
M311,203910,NT
M311,206739,RT
M311,211509,HG
M311,211915,RT
M311,366401,NT
M311,377656,NT
M311,397812,PDO
M311,437933,NT
M311,437945,PDO
M311,441544,NT
M311,448147,RT
M311,457117,NT
M311,464323,PDO
M311,498772,NT
M311,499488,NT
M311,503943,NT
M311,519107,NT
M311,520834,NT
M311,521105,NT
M311,521326,NT
M311,523265,NT
M311,524444,NT
M311,540329,NT
M311,540330,NT
M311,544631,NT
M311,551332,NT
M311,571543,NT
M311,574133,NT
M311,574501,NT
M311,625435,NT
M311,627127,PDO
M311,633004,NP
M311,643812,PDO
M311,644605,NT
M311,646735,NT
M311,647386,NT
M311,647629,NT
M311,648903,NT
M311,649079,NT
M311,651282,NT
M311,653397,PDO
M311,659614,NT
M311,665195,PS
M311,666966,HG
M311,678025,NT
M311,684512,NT
M311,692975,NP
M311,708582,NT
